timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,temperature,cadence,fractional_cadence
2021-07-11 18:03:42-07:00,10.87615504860878,79.08607006072998,1.1425699999999999,-20.0,-20.0,18.144000000000002,18.144000000000002,139,29,61,
2021-07-11 18:03:43-07:00,10.876347497105598,79.08590912818909,1.14946,-20.0,-20.0,24.804,24.804,139,29,62,
2021-07-11 18:03:44-07:00,10.876547992229462,79.0857321023941,1.1558599999999999,-20.0,-20.0,23.040000000000003,23.040000000000003,139,29,58,
2021-07-11 18:03:45-07:00,10.876433327794075,79.0856784582138,1.1618199999999999,-20.0,-20.0,21.456,21.456,139,29,63,
2021-07-11 18:03:46-07:00,10.876536592841148,79.08551752567291,1.16744,-20.0,-20.0,20.232,20.232,139,29,65,
2021-07-11 18:03:47-07:00,10.876470878720284,79.08554434776306,1.1751500000000001,-20.0,-20.0,19.656,19.656,139,29,68,
2021-07-11 18:03:48-07:00,10.876536592841148,79.0854424238205,1.18117,-20.0,-20.0,21.672,21.672,139,29,68,
2021-07-11 18:03:49-07:00,10.87657280266285,79.08536732196808,1.18696,-20.0,-20.0,20.844,20.844,138,29,67,
2021-07-11 18:03:50-07:00,10.87674044072628,79.0851902961731,1.19282,-20.0,-20.0,21.096,21.096,138,29,71,
2021-07-11 18:03:51-07:00,10.87680347263813,79.08509373664856,1.1990999999999998,-20.0,-20.0,22.608,22.608,138,29,73,
2021-07-11 18:03:52-07:00,10.876856446266174,79.0850293636322,1.2063199999999998,-20.0,-20.0,25.992,25.992,138,29,77,
2021-07-11 18:03:53-07:00,10.876846387982368,79.08501863479614,1.20828,-20.0,-20.0,27.324,27.324,138,29,77,
2021-07-11 18:03:54-07:00,10.876841023564339,79.08500790596008,1.2099000000000002,-20.0,-20.0,22.14,22.14,138,29,78,
2021-07-11 18:03:55-07:00,10.876725688576698,79.0850293636322,1.2148299999999999,-20.0,-20.0,17.748,17.748,137,29,80,
2021-07-11 18:03:56-07:00,10.876855105161667,79.08487915992737,1.22027,-20.0,-20.0,19.584000000000003,19.584000000000003,138,29,75,
2021-07-11 18:03:57-07:00,10.876808166503906,79.08487379550934,1.22572,-20.0,-20.0,18.612000000000002,18.612000000000002,138,29,71,
2021-07-11 18:03:58-07:00,10.876960381865501,79.08469676971436,1.23155,-20.0,-20.0,20.988,20.988,139,29,71,
2021-07-11 18:03:59-07:00,10.876811519265175,79.08478796482086,1.23836,-20.0,-20.0,24.516,24.516,139,29,80,
2021-07-11 18:04:00-07:00,10.876836329698563,79.08477187156677,1.24162,-20.0,-20.0,25.704,25.704,140,29,72,
2021-07-11 18:04:01-07:00,10.876794755458832,79.08476650714874,1.2463199999999999,-20.0,-20.0,22.68,22.68,140,29,74,
2021-07-11 18:04:02-07:00,10.876935571432114,79.0845787525177,1.2514100000000001,-20.0,-20.0,18.324,18.324,140,29,77,
2021-07-11 18:04:03-07:00,10.877004638314247,79.08446073532104,1.2579500000000001,-20.0,-20.0,23.544,23.544,140,29,84,
2021-07-11 18:04:04-07:00,10.877030789852142,79.08439636230469,1.26505,-20.0,-20.0,26.388,26.388,140,29,79,
2021-07-11 18:04:05-07:00,10.87713673710823,79.08426761627197,1.2718900000000002,-20.0,-20.0,24.624,24.624,140,29,84,
2021-07-11 18:04:06-07:00,10.877096503973007,79.08427834510803,1.2765499999999999,-20.0,-20.0,25.344,25.344,141,29,86,
2021-07-11 18:04:07-07:00,10.87710052728653,79.08419251441956,1.28486,-20.0,-20.0,26.496000000000002,26.496000000000002,141,29,82,
2021-07-11 18:04:08-07:00,10.877256765961647,79.08404231071472,1.2923,-20.0,-20.0,26.784000000000002,26.784000000000002,142,29,88,
2021-07-11 18:04:09-07:00,10.87727889418602,79.08395648002625,1.3010599999999999,-20.0,-20.0,31.536,31.536,142,29,93,
2021-07-11 18:04:10-07:00,10.877311080694199,79.08388674259186,1.3091199999999998,-20.0,-20.0,30.672,30.672,143,29,89,
2021-07-11 18:04:11-07:00,10.877220556139946,79.08387064933777,1.31613,-20.0,-20.0,25.236,25.236,143,29,80,
2021-07-11 18:04:12-07:00,10.877306386828423,79.08376336097717,1.32262,-20.0,-20.0,23.364,23.364,143,29,79,
2021-07-11 18:04:13-07:00,10.877308398485184,79.08370435237885,1.32919,-20.0,-20.0,22.86,22.86,144,29,84,
2021-07-11 18:04:14-07:00,10.877334550023079,79.08362925052643,1.33629,-20.0,-20.0,25.56,25.56,144,29,84,
2021-07-11 18:04:15-07:00,10.877189710736275,79.08372581005096,1.34306,-20.0,-20.0,24.372,24.372,144,29,89,
2021-07-11 18:04:16-07:00,10.877285599708557,79.08357560634613,1.3492899999999999,-20.0,-20.0,22.428,22.428,145,29,88,
2021-07-11 18:04:17-07:00,10.87727889418602,79.08353805541992,1.3531900000000001,-20.0,-20.0,25.92,25.92,145,29,82,
2021-07-11 18:04:18-07:00,10.877272859215736,79.08345758914948,1.3603900000000002,-20.0,-20.0,25.92,25.92,145,29,82,
2021-07-11 18:04:19-07:00,10.877245366573334,79.08347368240356,1.36416,-20.0,-20.0,23.976000000000003,23.976000000000003,145,29,83,
2021-07-11 18:04:20-07:00,10.877220556139946,79.08347368240356,1.36695,-20.0,-20.0,28.008000000000003,28.008000000000003,145,29,83,
2021-07-11 18:04:21-07:00,10.877272859215736,79.08337712287903,1.37501,-20.0,-20.0,29.016000000000002,29.016000000000002,145,29,83,
2021-07-11 18:04:22-07:00,10.87727889418602,79.08333957195282,1.37937,-20.0,-20.0,26.424,26.424,146,29,83,
2021-07-11 18:04:23-07:00,10.877311080694199,79.08321619033813,1.38701,-20.0,-20.0,27.503999999999998,27.503999999999998,146,29,78,
2021-07-11 18:04:24-07:00,10.87738148868084,79.08306062221527,1.39469,-20.0,-20.0,27.648,27.648,146,29,78,
2021-07-11 18:04:25-07:00,10.877300351858139,79.08307135105133,1.4018,-20.0,-20.0,25.596,25.596,146,29,78,
2021-07-11 18:04:26-07:00,10.877308398485184,79.08299624919891,1.4100899999999998,-20.0,-20.0,24.66,24.66,147,29,106,
